currency,days,month,rate,year
RON,31,Jul,0.208783,2011.0
RON,31,Aug,0.206129,2011.0
RON,30,Sep,0.203705,2011.0
RON,31,Oct,0.201202,2011.0
RON,30,Nov,0.196903,2011.0
RON,31,Dec,0.194936,2011.0
RON,31,Jan,0.191523,2012.0
RON,29,Feb,0.192567,2012.0
RON,31,Mar,0.191166,2012.0
RON,30,Apr,0.187971,2012.0
RON,31,May,0.181104,2012.0
RON,30,Jun,0.180825,2012.0
RON,31,Jul,0.172979,2012.0
RON,31,Aug,0.174582,2012.0
RON,30,Sep,0.177518,2012.0
RON,31,Oct,0.176922,2012.0
RON,30,Nov,0.177526,2012.0
RON,31,Dec,0.181397,2012.0
RON,31,Jan,0.190358,2013.0
RON,28,Feb,0.196788,2013.0
RON,31,Mar,0.195635,2013.0
RON,30,Apr,0.194522,2013.0
RON,31,May,0.195871,2013.0
RON,30,Jun,0.190247,2013.0
RON,31,Jul,0.194922,2013.0
RON,31,Aug,0.193777,2013.0
RON,30,Sep,0.188630,2013.0
RON,31,Oct,0.190959,2013.0
RON,30,Nov,0.188440,2013.0
RON,31,Dec,0.187558,2013.0
RON,31,Jan,0.182897,2014.0
RON,28,Feb,0.183644,2014.0
RON,31,Mar,0.185093,2014.0
RON,30,Apr,0.184936,2014.0
RON,31,May,0.184410,2014.0
RON,30,Jun,0.183077,2014.0
RON,31,Jul,0.179780,2014.0
RON,31,Aug,0.180293,2014.0
RON,30,Sep,0.179344,2014.0
RON,31,Oct,0.178574,2014.0
RON,30,Nov,0.178551,2014.0
RON,31,Dec,0.176594,2014.0
RON,31,Jan,0.171022,2015.0
RON,28,Feb,0.166901,2015.0
RON,31,Mar,0.163018,2015.0
RON,30,Apr,0.163913,2015.0
RON,31,May,0.162635,2015.0
RON,30,Jun,0.161180,2015.0
RON,31,Jul,0.159380,2015.0
RON,31,Aug,0.161596,2015.0
RON,30,Sep,0.165701,2015.0
RON,31,Oct,0.165462,2015.0
RON,30,Nov,0.158786,2015.0
RON,31,Dec,0.161437,2015.0
RON,31,Jan,0.166349,2016.0
RON,29,Feb,0.173187,2016.0
RON,31,Mar,0.174786,2016.0
RON,30,Apr,0.177260,2016.0
RON,31,May,0.172933,2016.0
RON,30,Jun,0.175062,2016.0
RON,31,Jul,0.187800,2016.0
RON,31,Aug,0.191975,2016.0
RON,30,Sep,0.191687,2016.0
RON,31,Oct,0.198685,2016.0
RON,4,Nov,0.199064,2016.0
CLP,31,Jan,0.001079,2006.0
CLP,28,Feb,0.001089,2006.0
CLP,31,Mar,0.001084,2006.0
CLP,30,Apr,0.001093,2006.0
CLP,31,May,0.001027,2006.0
CLP,30,Jun,0.000999,2006.0
CLP,31,Jul,0.001002,2006.0
CLP,31,Aug,0.000981,2006.0
CLP,30,Sep,0.000985,2006.0
CLP,31,Oct,0.001005,2006.0
CLP,30,Nov,0.000992,2006.0
CLP,31,Dec,0.000965,2006.0
CLP,31,Jan,0.000946,2007.0
CLP,28,Feb,0.000946,2007.0
CLP,31,Mar,0.000954,2007.0
CLP,30,Apr,0.000946,2007.0
CLP,31,May,0.000966,2007.0
CLP,30,Jun,0.000956,2007.0
CLP,31,Jul,0.000947,2007.0
CLP,31,Aug,0.000951,2007.0
CLP,30,Sep,0.000960,2007.0
CLP,31,Oct,0.000978,2007.0
CLP,30,Nov,0.000955,2007.0
CLP,31,Dec,0.000996,2007.0
CLP,31,Jan,0.001058,2008.0
CLP,29,Feb,0.001090,2008.0
CLP,31,Mar,0.001126,2008.0
CLP,30,Apr,0.001129,2008.0
CLP,31,May,0.001082,2008.0
CLP,30,Jun,0.001025,2008.0
CLP,31,Jul,0.001005,2008.0
CLP,31,Aug,0.001028,2008.0
CLP,30,Sep,0.001041,2008.0
CLP,31,Oct,0.000947,2008.0
CLP,30,Nov,0.001006,2008.0
CLP,31,Dec,0.001041,2008.0
CLP,31,Jan,0.001109,2009.0
CLP,28,Feb,0.001145,2009.0
CLP,31,Mar,0.001191,2009.0
CLP,30,Apr,0.001166,2009.0
CLP,31,May,0.001145,2009.0
CLP,30,Jun,0.001108,2009.0
CLP,31,Jul,0.001130,2009.0
CLP,31,Aug,0.001106,2009.0
CLP,30,Sep,0.001117,2009.0
CLP,31,Oct,0.001132,2009.0
CLP,30,Nov,0.001192,2009.0
CLP,31,Dec,0.001227,2009.0
CLP,31,Jan,0.001232,2010.0
CLP,28,Feb,0.001206,2010.0
CLP,31,Mar,0.001266,2010.0
CLP,30,Apr,0.001250,2010.0
CLP,31,May,0.001275,2010.0
CLP,30,Jun,0.001261,2010.0
CLP,31,Jul,0.001232,2010.0
CLP,31,Aug,0.001256,2010.0
CLP,30,Sep,0.001300,2010.0
CLP,31,Oct,0.001301,2010.0
CLP,30,Nov,0.001299,2010.0
CLP,31,Dec,0.001352,2010.0
CLP,31,Jan,0.001296,2011.0
CLP,28,Feb,0.001307,2011.0
CLP,31,Mar,0.001290,2011.0
CLP,30,Apr,0.001299,2011.0
CLP,31,May,0.001308,2011.0
CLP,30,Jun,0.001312,2011.0
CLP,31,Jul,0.001338,2011.0
CLP,31,Aug,0.001309,2011.0
CLP,30,Sep,0.001305,2011.0
CLP,31,Oct,0.001244,2011.0
CLP,30,Nov,0.001245,2011.0
CLP,31,Dec,0.001242,2011.0
CLP,31,Jan,0.001289,2012.0
CLP,29,Feb,0.001316,2012.0
CLP,31,Mar,0.001302,2012.0
CLP,30,Apr,0.001287,2012.0
CLP,31,May,0.001263,2012.0
CLP,30,Jun,0.001273,2012.0
CLP,31,Jul,0.001304,2012.0
CLP,31,Aug,0.001322,2012.0
CLP,30,Sep,0.001309,2012.0
CLP,31,Oct,0.001308,2012.0
CLP,30,Nov,0.001303,2012.0
CLP,31,Dec,0.001298,2012.0
CLP,31,Jan,0.001325,2013.0
CLP,28,Feb,0.001366,2013.0
CLP,31,Mar,0.001402,2013.0
CLP,30,Apr,0.001383,2013.0
CLP,31,May,0.001362,2013.0
CLP,30,Jun,0.001284,2013.0
CLP,31,Jul,0.001304,2013.0
CLP,31,Aug,0.001261,2013.0
CLP,30,Sep,0.001249,2013.0
CLP,31,Oct,0.001241,2013.0
CLP,30,Nov,0.001195,2013.0
CLP,31,Dec,0.001155,2013.0
CLP,31,Jan,0.001129,2014.0
CLP,28,Feb,0.001090,2014.0
CLP,31,Mar,0.001068,2014.0
CLP,30,Apr,0.001075,2014.0
CLP,31,May,0.001070,2014.0
CLP,30,Jun,0.001069,2014.0
CLP,31,Jul,0.001048,2014.0
CLP,31,Aug,0.001033,2014.0
CLP,30,Sep,0.001033,2014.0
CLP,31,Oct,0.001057,2014.0
CLP,30,Nov,0.001069,2014.0
CLP,31,Dec,0.001045,2014.0
CLP,31,Jan,0.001061,2015.0
CLP,28,Feb,0.001048,2015.0
CLP,31,Mar,0.001063,2015.0
CLP,30,Apr,0.001089,2015.0
CLP,31,May,0.001066,2015.0
CLP,30,Jun,0.001015,2015.0
CLP,31,Jul,0.000988,2015.0
CLP,31,Aug,0.000934,2015.0
CLP,30,Sep,0.000944,2015.0
CLP,31,Oct,0.000953,2015.0
CLP,30,Nov,0.000934,2015.0
CLP,31,Dec,0.000948,2015.0
CLP,31,Jan,0.000963,2016.0
CLP,29,Feb,0.000995,2016.0
CLP,31,Mar,0.001031,2016.0
CLP,30,Apr,0.001044,2016.0
CLP,31,May,0.001009,2016.0
CLP,30,Jun,0.001037,2016.0
CLP,31,Jul,0.001159,2016.0
CLP,31,Aug,0.001159,2016.0
CLP,30,Sep,0.001138,2016.0
CLP,31,Oct,0.001221,2016.0
CLP,4,Nov,0.001238,2016.0
IDR,31,Jan,0.000060,2006.0
IDR,28,Feb,0.000062,2006.0
IDR,31,Mar,0.000063,2006.0
IDR,30,Apr,0.000063,2006.0
IDR,31,May,0.000059,2006.0
IDR,30,Jun,0.000058,2006.0
IDR,31,Jul,0.000059,2006.0
IDR,31,Aug,0.000058,2006.0
IDR,30,Sep,0.000058,2006.0
IDR,31,Oct,0.000058,2006.0
IDR,30,Nov,0.000057,2006.0
IDR,31,Dec,0.000056,2006.0
IDR,31,Jan,0.000056,2007.0
IDR,28,Feb,0.000056,2007.0
IDR,31,Mar,0.000056,2007.0
IDR,30,Apr,0.000055,2007.0
IDR,31,May,0.000057,2007.0
IDR,30,Jun,0.000056,2007.0
IDR,31,Jul,0.000054,2007.0
IDR,31,Aug,0.000053,2007.0
IDR,30,Sep,0.000053,2007.0
IDR,31,Oct,0.000054,2007.0
IDR,30,Nov,0.000052,2007.0
IDR,31,Dec,0.000053,2007.0
IDR,31,Jan,0.000054,2008.0
IDR,29,Feb,0.000055,2008.0
IDR,31,Mar,0.000055,2008.0
IDR,30,Apr,0.000055,2008.0
IDR,31,May,0.000055,2008.0
IDR,30,Jun,0.000055,2008.0
IDR,31,Jul,0.000055,2008.0
IDR,31,Aug,0.000058,2008.0
IDR,30,Sep,0.000059,2008.0
IDR,31,Oct,0.000060,2008.0
IDR,30,Nov,0.000056,2008.0
IDR,31,Dec,0.000059,2008.0
IDR,31,Jan,0.000062,2009.0
IDR,28,Feb,0.000059,2009.0
IDR,31,Mar,0.000059,2009.0
IDR,30,Apr,0.000061,2009.0
IDR,31,May,0.000062,2009.0
IDR,30,Jun,0.000060,2009.0
IDR,31,Jul,0.000060,2009.0
IDR,31,Aug,0.000061,2009.0
IDR,30,Sep,0.000062,2009.0
IDR,31,Oct,0.000065,2009.0
IDR,30,Nov,0.000064,2009.0
IDR,31,Dec,0.000065,2009.0
IDR,31,Jan,0.000067,2010.0
IDR,28,Feb,0.000069,2010.0
IDR,31,Mar,0.000073,2010.0
IDR,30,Apr,0.000072,2010.0
IDR,31,May,0.000074,2010.0
IDR,30,Jun,0.000074,2010.0
IDR,31,Jul,0.000072,2010.0
IDR,31,Aug,0.000071,2010.0
IDR,30,Sep,0.000072,2010.0
IDR,31,Oct,0.000071,2010.0
IDR,30,Nov,0.000070,2010.0
IDR,31,Dec,0.000071,2010.0
IDR,31,Jan,0.000070,2011.0
IDR,28,Feb,0.000070,2011.0
IDR,31,Mar,0.000071,2011.0
IDR,30,Apr,0.000071,2011.0
IDR,31,May,0.000071,2011.0
IDR,30,Jun,0.000072,2011.0
IDR,31,Jul,0.000073,2011.0
IDR,31,Aug,0.000072,2011.0
IDR,30,Sep,0.000073,2011.0
IDR,31,Oct,0.000072,2011.0
IDR,30,Nov,0.000070,2011.0
IDR,31,Dec,0.000071,2011.0
BHD,31,Jan,1.502475,2006.0
BHD,28,Feb,1.518070,2006.0
BHD,31,Mar,1.521791,2006.0
BHD,30,Apr,1.501956,2006.0
BHD,31,May,1.419040,2006.0
BHD,30,Jun,1.438525,2006.0
BHD,31,Jul,1.437458,2006.0
BHD,31,Aug,1.401505,2006.0
BHD,30,Sep,1.406316,2006.0
BHD,31,Oct,1.414398,2006.0
BHD,30,Nov,1.388083,2006.0
BHD,31,Dec,1.351635,2006.0
BHD,31,Jan,1.354580,2007.0
BHD,28,Feb,1.354720,2007.0
BHD,31,Mar,1.361685,2007.0
BHD,30,Apr,1.335287,2007.0
BHD,31,May,1.337335,2007.0
BHD,30,Jun,1.336582,2007.0
BHD,31,Jul,1.305360,2007.0
BHD,31,Aug,1.319682,2007.0
BHD,30,Sep,1.314618,2007.0
BHD,31,Oct,1.297904,2007.0
BHD,30,Nov,1.285330,2007.0
BHD,31,Dec,1.321498,2007.0
BHD,31,Jan,1.351001,2008.0
BHD,29,Feb,1.353266,2008.0
BHD,31,Mar,1.326848,2008.0
BHD,30,Apr,1.338223,2008.0
BHD,31,May,1.350001,2008.0
BHD,30,Jun,1.348979,2008.0
BHD,31,Jul,1.334362,2008.0
BHD,31,Aug,1.407150,2008.0
BHD,30,Sep,1.473787,2008.0
BHD,31,Oct,1.570599,2008.0
BHD,30,Nov,1.730590,2008.0
BHD,31,Dec,1.788759,2008.0
BHD,31,Jan,1.833694,2009.0
BHD,28,Feb,1.838160,2009.0
BHD,31,Mar,1.871435,2009.0
BHD,30,Apr,1.802779,2009.0
BHD,31,May,1.720677,2009.0
BHD,30,Jun,1.621213,2009.0
BHD,31,Jul,1.621537,2009.0
BHD,31,Aug,1.604670,2009.0
BHD,30,Sep,1.624996,2009.0
BHD,31,Oct,1.638611,2009.0
BHD,30,Nov,1.599398,2009.0
BHD,31,Dec,1.636314,2009.0
BHD,31,Jan,1.749954,2015.0
BHD,28,Feb,1.730401,2015.0
BHD,31,Mar,1.773542,2015.0
BHD,30,Apr,1.774800,2015.0
BHD,31,May,1.717588,2015.0
BHD,30,Jun,1.702298,2015.0
BHD,31,Jul,1.704910,2015.0
BHD,31,Aug,1.702453,2015.0
BHD,30,Sep,1.728699,2015.0
BHD,31,Oct,1.728457,2015.0
BHD,30,Nov,1.746831,2015.0
BHD,31,Dec,1.769782,2015.0
BHD,31,Jan,1.842451,2016.0
BHD,29,Feb,1.854921,2016.0
BHD,31,Mar,1.860115,2016.0
BHD,30,Apr,1.854072,2016.0
BHD,31,May,1.826920,2016.0
BHD,30,Jun,1.869654,2016.0
BHD,31,Jul,2.016299,2016.0
BHD,31,Aug,2.026295,2016.0
BHD,30,Sep,2.018308,2016.0
BHD,31,Oct,2.147845,2016.0
BHD,4,Nov,2.142143,2016.0
OMR,31,Jan,1.471034,2006.0
OMR,28,Feb,1.486152,2006.0
OMR,31,Mar,1.489469,2006.0
OMR,30,Apr,1.470017,2006.0
OMR,31,May,1.390389,2006.0
OMR,30,Jun,1.408355,2006.0
OMR,31,Jul,1.406625,2006.0
OMR,31,Aug,1.371745,2006.0
OMR,30,Sep,1.377397,2006.0
OMR,31,Oct,1.384847,2006.0
OMR,30,Nov,1.359247,2006.0
OMR,31,Dec,1.323544,2006.0
OMR,31,Jan,1.326666,2007.0
OMR,28,Feb,1.326422,2007.0
OMR,31,Mar,1.334156,2007.0
OMR,30,Apr,1.307102,2007.0
OMR,31,May,1.309336,2007.0
OMR,30,Jun,1.308259,2007.0
OMR,31,Jul,1.277807,2007.0
OMR,31,Aug,1.291382,2007.0
OMR,30,Sep,1.287599,2007.0
OMR,31,Oct,1.270958,2007.0
OMR,30,Nov,1.255670,2007.0
OMR,31,Dec,1.291091,2007.0
OMR,31,Jan,1.319655,2008.0
OMR,29,Feb,1.323494,2008.0
OMR,31,Mar,1.299072,2008.0
OMR,30,Apr,1.309684,2008.0
OMR,31,May,1.320994,2008.0
OMR,30,Jun,1.319899,2008.0
OMR,31,Jul,1.306260,2008.0
OMR,31,Aug,1.378680,2008.0
OMR,30,Sep,1.443684,2008.0
OMR,31,Oct,1.538219,2008.0
OMR,30,Nov,1.694214,2008.0
OMR,31,Dec,1.751286,2008.0
QAR,31,Jan,0.155580,2006.0
QAR,28,Feb,0.157198,2006.0
QAR,31,Mar,0.157551,2006.0
QAR,30,Apr,0.155459,2006.0
QAR,31,May,0.146947,2006.0
QAR,30,Jun,0.148967,2006.0
QAR,31,Jul,0.148808,2006.0
QAR,31,Aug,0.145120,2006.0
QAR,30,Sep,0.145634,2006.0
QAR,31,Oct,0.146482,2006.0
QAR,30,Nov,0.143702,2006.0
QAR,31,Dec,0.140004,2006.0
QAR,31,Jan,0.140282,2007.0
QAR,28,Feb,0.140308,2007.0
QAR,31,Mar,0.141075,2007.0
QAR,30,Apr,0.138245,2007.0
QAR,31,May,0.138515,2007.0
QAR,30,Jun,0.138401,2007.0
QAR,31,Jul,0.135173,2007.0
QAR,31,Aug,0.136576,2007.0
QAR,30,Sep,0.136140,2007.0
QAR,31,Oct,0.134437,2007.0
QAR,30,Nov,0.132863,2007.0
QAR,31,Dec,0.136345,2007.0
QAR,31,Jan,0.139515,2008.0
QAR,29,Feb,0.140051,2008.0
QAR,31,Mar,0.137447,2008.0
QAR,30,Apr,0.138644,2008.0
QAR,31,May,0.139762,2008.0
QAR,30,Jun,0.139609,2008.0
QAR,31,Jul,0.138168,2008.0
QAR,31,Aug,0.145755,2008.0
QAR,30,Sep,0.152652,2008.0
QAR,31,Oct,0.162666,2008.0
QAR,30,Nov,0.179144,2008.0
QAR,31,Dec,0.185145,2008.0
QAR,31,Jan,0.189915,2009.0
QAR,28,Feb,0.190284,2009.0
QAR,31,Mar,0.193687,2009.0
QAR,30,Apr,0.186675,2009.0
QAR,31,May,0.178190,2009.0
QAR,30,Jun,0.167930,2009.0
QAR,31,Jul,0.167869,2009.0
QAR,31,Aug,0.166130,2009.0
QAR,30,Sep,0.168248,2009.0
QAR,31,Oct,0.169673,2009.0
QAR,30,Nov,0.165622,2009.0
QAR,31,Dec,0.169411,2009.0
QAR,31,Jan,0.170152,2010.0
QAR,28,Feb,0.176303,2010.0
QAR,31,Mar,0.182571,2010.0
QAR,30,Apr,0.179237,2010.0
QAR,31,May,0.187278,2010.0
QAR,30,Jun,0.186251,2010.0
QAR,31,Jul,0.179737,2010.0
QAR,31,Aug,0.175515,2010.0
QAR,30,Sep,0.176418,2010.0
QAR,31,Oct,0.173096,2010.0
QAR,30,Nov,0.172177,2010.0
QAR,31,Dec,0.176113,2010.0
QAR,31,Jan,0.174077,2011.0
QAR,28,Feb,0.170324,2011.0
QAR,31,Mar,0.169991,2011.0
QAR,30,Apr,0.167714,2011.0
QAR,31,May,0.168011,2011.0
QAR,30,Jun,0.169388,2011.0
QAR,31,Jul,0.169854,2011.0
QAR,31,Aug,0.167891,2011.0
QAR,30,Sep,0.173844,2011.0
QAR,31,Oct,0.174093,2011.0
QAR,30,Nov,0.173731,2011.0
QAR,31,Dec,0.176181,2011.0
QAR,31,Jan,0.177057,2012.0
QAR,29,Feb,0.173710,2012.0
QAR,31,Mar,0.173560,2012.0
QAR,30,Apr,0.171577,2012.0
QAR,31,May,0.172579,2012.0
QAR,30,Jun,0.176592,2012.0
QAR,31,Jul,0.176067,2012.0
QAR,31,Aug,0.174740,2012.0
QAR,30,Sep,0.170532,2012.0
QAR,31,Oct,0.170852,2012.0
QAR,30,Nov,0.172073,2012.0
QAR,31,Dec,0.170278,2012.0
QAR,31,Jan,0.172059,2013.0
QAR,28,Feb,0.177320,2013.0
QAR,31,Mar,0.182043,2013.0
QAR,30,Apr,0.179391,2013.0
QAR,31,May,0.179620,2013.0
QAR,30,Jun,0.177585,2013.0
QAR,31,Jul,0.181060,2013.0
QAR,31,Aug,0.177161,2013.0
QAR,30,Sep,0.173138,2013.0
QAR,31,Oct,0.170713,2013.0
QAR,30,Nov,0.170573,2013.0
QAR,31,Dec,0.167711,2013.0
QAR,31,Jan,0.166797,2014.0
QAR,28,Feb,0.165838,2014.0
QAR,31,Mar,0.165130,2014.0
QAR,30,Apr,0.164055,2014.0
QAR,31,May,0.163107,2014.0
QAR,30,Jun,0.162384,2014.0
QAR,31,Jul,0.160885,2014.0
QAR,31,Aug,0.164483,2014.0
QAR,30,Sep,0.168497,2014.0
QAR,31,Oct,0.170903,2014.0
QAR,30,Nov,0.174150,2014.0
QAR,31,Dec,0.175683,2014.0
QAR,31,Jan,0.181206,2015.0
QAR,28,Feb,0.179175,2015.0
QAR,31,Mar,0.183637,2015.0
QAR,30,Apr,0.183710,2015.0
QAR,31,May,0.177905,2015.0
QAR,30,Jun,0.176225,2015.0
QAR,31,Jul,0.176530,2015.0
QAR,31,Aug,0.176342,2015.0
QAR,30,Sep,0.179128,2015.0
QAR,31,Oct,0.179078,2015.0
QAR,30,Nov,0.180946,2015.0
QAR,31,Dec,0.183291,2015.0
QAR,31,Jan,0.190678,2016.0
QAR,29,Feb,0.192060,2016.0
QAR,31,Mar,0.192576,2016.0
QAR,30,Apr,0.191962,2016.0
QAR,31,May,0.189189,2016.0
QAR,30,Jun,0.193654,2016.0
QAR,31,Jul,0.208917,2016.0
QAR,31,Aug,0.209850,2016.0
QAR,30,Sep,0.208972,2016.0
QAR,31,Oct,0.222350,2016.0
QAR,4,Nov,0.221827,2016.0
EUR,31,Jan,0.753984,2016
EUR,29,Feb,0.776308,2016
EUR,31,Mar,0.780868,2016
EUR,30,Apr,0.792929,2016
EUR,31,May,0.778050,2016
EUR,30,Jun,0.792243,2016
EUR,31,Jul,0.841697,2016
EUR,31,Aug,0.855931,2016
EUR,30,Sep,0.852892,2016
EUR,31,Oct,0.893153,2016
EUR,10,Nov,0.891473,2016
SEK,31,Jan,0.081233,2016
SEK,29,Feb,0.082494,2016
SEK,31,Mar,0.083986,2016
SEK,30,Apr,0.086100,2016
SEK,31,May,0.083719,2016
SEK,30,Jun,0.084859,2016
SEK,31,Jul,0.088824,2016
SEK,31,Aug,0.090195,2016
SEK,30,Sep,0.089132,2016
SEK,31,Oct,0.091941,2016
SEK,10,Nov,0.089767,2016
CHF,31,Jan,0.686851,2012
CHF,29,Feb,0.693559,2012
CHF,31,Mar,0.692226,2012
CHF,30,Apr,0.684348,2012
CHF,31,May,0.669481,2012
CHF,30,Jun,0.671564,2012
CHF,31,Jul,0.655998,2012
CHF,31,Aug,0.656753,2012
CHF,30,Sep,0.660792,2012
CHF,31,Oct,0.667298,2012
CHF,30,Nov,0.666954,2012
CHF,31,Dec,0.672835,2012
CHF,31,Jan,0.677976,2013
CHF,28,Feb,0.701068,2013
CHF,31,Mar,0.700561,2013
CHF,30,Apr,0.697363,2013
CHF,31,May,0.683961,2013
CHF,30,Jun,0.691644,2013
CHF,31,Jul,0.697369,2013
CHF,31,Aug,0.696722,2013
CHF,30,Sep,0.682862,2013
CHF,31,Oct,0.688376,2013
CHF,30,Nov,0.680136,2013
CHF,31,Dec,0.683462,2013
CHF,31,Jan,0.672194,2014
CHF,28,Feb,0.675173,2014
CHF,31,Mar,0.683038,2014
CHF,30,Apr,0.676505,2014
CHF,31,May,0.668201,2014
CHF,30,Jun,0.660129,2014
CHF,31,Jul,0.652546,2014
CHF,31,Aug,0.658393,2014
CHF,30,Sep,0.654768,2014
CHF,31,Oct,0.652632,2014
CHF,30,Nov,0.657567,2014
CHF,31,Dec,0.654942,2014
CHF,31,Jan,0.700527,2015
CHF,28,Feb,0.697582,2015
CHF,31,Mar,0.682535,2015
CHF,30,Apr,0.696701,2015
CHF,31,May,0.695146,2015
CHF,30,Jun,0.688927,2015
CHF,31,Jul,0.674188,2015
CHF,31,Aug,0.663349,2015
CHF,30,Sep,0.670681,2015
CHF,31,Oct,0.673163,2015
CHF,30,Nov,0.651685,2015
CHF,31,Dec,0.671740,2015
CHF,31,Jan,0.688998,2016
CHF,29,Feb,0.705683,2016
CHF,31,Mar,0.714798,2016
CHF,30,Apr,0.725491,2016
CHF,31,May,0.703581,2016
CHF,30,Jun,0.727418,2016
CHF,31,Jul,0.775161,2016
CHF,31,Aug,0.786276,2016
CHF,30,Sep,0.780925,2016
CHF,31,Oct,0.821009,2016
CHF,10,Nov,0.826830,2016
NOK,31,Jan,0.099397,2009
NOK,28,Feb,0.101002,2009
NOK,31,Mar,0.104042,2009
NOK,30,Apr,0.102295,2009
NOK,31,May,0.100656,2009
NOK,30,Jun,0.095578,2009
NOK,31,Jul,0.095993,2009
NOK,31,Aug,0.099605,2009
NOK,30,Sep,0.103741,2009
NOK,31,Oct,0.109333,2009
NOK,30,Nov,0.106721,2009
NOK,31,Dec,0.106845,2009
NOK,31,Jan,0.107710,2010
NOK,28,Feb,0.108308,2010
NOK,31,Mar,0.112142,2010
NOK,30,Apr,0.110316,2010
NOK,31,May,0.108445,2010
NOK,30,Jun,0.104739,2010
NOK,31,Jul,0.104189,2010
NOK,31,Aug,0.103881,2010
NOK,30,Sep,0.106035,2010
NOK,31,Oct,0.108079,2010
NOK,30,Nov,0.105001,2010
NOK,31,Dec,0.107243,2010
ISK,31,Jan,0.005018,2015
ISK,28,Feb,0.004939,2015
ISK,31,Mar,0.004882,2015
ISK,30,Apr,0.004918,2015
ISK,31,May,0.004896,2015
ISK,30,Jun,0.004854,2015
ISK,31,Jul,0.004799,2015
ISK,31,Aug,0.004872,2015
ISK,30,Sep,0.005094,2015
ISK,31,Oct,0.005158,2015
ISK,30,Nov,0.005018,2015
ISK,31,Dec,0.005142,2015
ISK,31,Jan,0.005333,2016
ISK,29,Feb,0.005453,2016
ISK,31,Mar,0.005541,2016
ISK,30,Apr,0.005648,2016
ISK,31,May,0.005571,2016
ISK,30,Jun,0.005711,2016
ISK,31,Jul,0.006235,2016
ISK,31,Aug,0.006475,2016
ISK,30,Sep,0.006628,2016
ISK,31,Oct,0.007090,2016
ISK,10,Nov,0.007242,2016
PLN,31,Jan,0.198048,2014
PLN,28,Feb,0.197609,2014
PLN,31,Mar,0.198039,2014
PLN,30,Apr,0.197166,2014
PLN,31,May,0.195143,2014
PLN,30,Jun,0.194394,2014
PLN,31,Jul,0.191266,2014
PLN,31,Aug,0.190110,2014
PLN,30,Sep,0.188835,2014
PLN,31,Oct,0.187476,2014
PLN,30,Nov,0.187759,2014
PLN,31,Dec,0.185894,2014
RUB,31,Jan,0.020564,2012
RUB,29,Feb,0.021231,2012
RUB,31,Mar,0.021531,2012
RUB,30,Apr,0.021192,2012
RUB,31,May,0.020335,2012
RUB,30,Jun,0.019593,2012
RUB,31,Jul,0.019750,2012
RUB,31,Aug,0.019923,2012
RUB,30,Sep,0.019791,2012
RUB,31,Oct,0.019987,2012
RUB,30,Nov,0.019955,2012
RUB,31,Dec,0.020185,2012
RUB,31,Jan,0.020722,2013
RUB,28,Feb,0.021379,2013
RUB,31,Mar,0.021503,2013
RUB,30,Apr,0.020839,2013
RUB,31,May,0.020873,2013
RUB,30,Jun,0.019999,2013
RUB,31,Jul,0.020111,2013
RUB,31,Aug,0.019549,2013
RUB,30,Sep,0.019351,2013
RUB,31,Oct,0.019389,2013
RUB,30,Nov,0.018979,2013
RUB,31,Dec,0.018587,2013
RUB,31,Jan,0.017999,2014
RUB,28,Feb,0.017125,2014
RUB,31,Mar,0.016632,2014
RUB,30,Apr,0.016744,2014
RUB,31,May,0.017024,2014
RUB,30,Jun,0.017205,2014
RUB,31,Jul,0.016862,2014
RUB,31,Aug,0.016547,2014
RUB,30,Sep,0.016129,2014
RUB,31,Oct,0.015212,2014
RUB,30,Nov,0.013667,2014
RUB,31,Dec,0.011350,2014
RUB,31,Jan,0.010305,2015
RUB,28,Feb,0.010147,2015
RUB,31,Mar,0.011110,2015
RUB,30,Apr,0.012622,2015
RUB,31,May,0.012772,2015
RUB,30,Jun,0.011720,2015
RUB,31,Jul,0.011210,2015
RUB,31,Aug,0.009831,2015
RUB,30,Sep,0.009752,2015
RUB,31,Oct,0.010336,2015
RUB,30,Nov,0.010111,2015
RUB,31,Dec,0.009519,2015
RUB,31,Jan,0.009060,2016
RUB,29,Feb,0.009060,2016
RUB,31,Mar,0.010032,2016
RUB,30,Apr,0.010496,2016
RUB,31,May,0.010448,2016
RUB,30,Jun,0.010826,2016
RUB,31,Jul,0.011815,2016
RUB,31,Aug,0.011776,2016
RUB,30,Sep,0.011794,2016
RUB,31,Oct,0.012927,2016
RUB,10,Nov,0.012604,2016
CAD,31,Jan,0.556175,2014
CAD,28,Feb,0.546273,2014
CAD,31,Mar,0.541370,2014
CAD,30,Apr,0.543219,2014
CAD,31,May,0.545122,2014
CAD,30,Jun,0.546211,2014
CAD,31,Jul,0.545607,2014
CAD,31,Aug,0.548210,2014
CAD,30,Sep,0.557321,2014
CAD,31,Oct,0.554735,2014
CAD,30,Nov,0.560146,2014
CAD,31,Dec,0.554069,2014
CAD,31,Jan,0.489599,2016
CAD,29,Feb,0.507231,2016
CAD,31,Mar,0.530365,2016
CAD,30,Apr,0.545116,2016
CAD,31,May,0.531835,2016
CAD,30,Jun,0.546666,2016
CAD,31,Jul,0.583691,2016
CAD,31,Aug,0.587773,2016
CAD,30,Sep,0.580769,2016
CAD,31,Oct,0.611055,2016
CAD,10,Nov,0.601218,2016
MXN,31,Jan,0.048026,2012
MXN,29,Feb,0.049509,2012
MXN,31,Mar,0.049592,2012
